Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;02.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;03.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;04.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;05.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;06.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;07.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;08.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;09.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;10.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;11.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;12.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;13.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;14.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 12:00;0,6
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 13:00;0,4
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 14:00;0,4
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 15:00;0,9
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 16:00;0,7
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 17:00;0,1
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;15.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 21:00;0,5
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 22:00;1,2
Jostedalen - Mjølversgrendi;SN55430;16.02.2021 23:00;0,5
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 00:00;0,1
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 01:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 02:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 08:00;0,1
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 09:00;0,1
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 10:00;0,1
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 14:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 15:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 16:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 17:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;17.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 00:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 01:00;0,2
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 02:00;0,3
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 03:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 04:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 05:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 06:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 07:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 08:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 09:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 10:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 11:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 12:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 13:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 14:00;1
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 15:00;0,5
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 16:00;0,5
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 17:00;0,4
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 18:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 19:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 20:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 21:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 22:00;0
Jostedalen - Mjølversgrendi;SN55430;18.02.2021 23:00;0
Jostedalen - Mjølversgrendi;SN55430;19.02.2021 00:00;0
